path,label,label_name,source,surface,parent_group,component_id,sha256,split
dataset/sdnet2018/Decks/Non-cracked/7006-109.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,0d3b792f113be2ea5c520645290703c48d72e8548b3e5d481b6ef79f0f5af981,test
dataset/sdnet2018/Decks/Non-cracked/7006-11.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,ec9834dd49ea1df635cd880724aa73702bb314855aa2c798dd6a4b069d2ff35d,test
dataset/sdnet2018/Decks/Non-cracked/7006-110.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,7dc16400c763490bdc063c78368a6a4b794c709467039256d784254d5514d6fe,test
dataset/sdnet2018/Decks/Non-cracked/7006-111.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,eb3a5f00a1473aee52c29d89dd0d8ca1b793cbba54d472ad4c3bcbd52ca40fb6,test
dataset/sdnet2018/Decks/Non-cracked/7006-112.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,0ce0253639cc56ec5229b1887a73325909914eb056575dcaea927ca4c5ddc45b,test
dataset/sdnet2018/Decks/Non-cracked/7006-113.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,707e8c91a5e32ee5a49f342ed3e0d2c8571afee86358064dd4b7e05eb6595e33,test
dataset/sdnet2018/Decks/Non-cracked/7006-114.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,e868291d7cb6a900652d414d3983b7956436db30aafe8692bfde0b7ef10d8c32,test
dataset/sdnet2018/Decks/Non-cracked/7006-116.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,4ee6b994fde3bede8695162b6de370154e994f640a51bd7c276463b412f5f41f,test
dataset/sdnet2018/Decks/Non-cracked/7006-117.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,39dc39a03c394899a0409c84a1aec8eb9a330db5a4a4cf7452cdaf2ee3e17fb0,test
dataset/sdnet2018/Decks/Non-cracked/7006-118.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,b2d9f4d441132d958fda4fbe56adbe332758bd8fc43b39dba90f88b5f7ebc528,test
dataset/sdnet2018/Decks/Non-cracked/7006-119.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,c8bb86d8aa4d628ed2e219fca6140cd0351f9aff4a84c7b35d10eb783a3e400e,test
dataset/sdnet2018/Decks/Non-cracked/7006-12.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,3b65ceab920902ccf6e2c74000f3622a9bd53e3dd12268b119d1b44e051746cd,test
dataset/sdnet2018/Decks/Non-cracked/7006-120.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,f548c34c1b73898f781b9e9a21a3f8c7d11e963dd02c3877a99a228b8ed13480,test
dataset/sdnet2018/Decks/Non-cracked/7006-121.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,65648d316a63ba12604ecd4ed7259b72e00cddd608fe85f6c1a78fe982e6fe5a,test
dataset/sdnet2018/Decks/Non-cracked/7006-122.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,c96f1568af31636b2f1f92cfb397030828e52387c2e5f24f4b5c771657040089,test
dataset/sdnet2018/Decks/Non-cracked/7006-123.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,084230093942ab231a69a332bb561c6679e4b1f6a6ce15a0fd60a7e10e9881c1,test
dataset/sdnet2018/Decks/Non-cracked/7006-124.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,46911bf55de13584d2a68ecedc483c8fd85e7dc3059c17beff04ff9e989ce099,test
dataset/sdnet2018/Decks/Non-cracked/7006-125.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,174afcbfe96770a310a8d06ddae9d482c9e99404593d0f8b380d9a64de34d1e2,test
dataset/sdnet2018/Decks/Non-cracked/7006-126.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,96d37272a554b8c9cea3f99f99f2c7df5a5afa2402cbd9f0b82ba31421c5e1d3,test
dataset/sdnet2018/Decks/Non-cracked/7006-127.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,b7c48ebd1d15242af476666cd243cc04f7e78b264fe15ea9ec88d65cb41aacbc,test
dataset/sdnet2018/Decks/Non-cracked/7006-128.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,67dd3bb6625ddd6be8f77f15c6c4b86ebad7e0fbc4d9ad76f4b4860cc52dce5d,test
dataset/sdnet2018/Decks/Non-cracked/7006-129.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,1454d18be656aee40a2cb2ac0e5a72c64598bdee3eed5d9d5fb14f37620cba4d,test
dataset/sdnet2018/Decks/Non-cracked/7006-13.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,414f4bea71e6f2315f3cb7cbff50ab3423df56be870f7e3c71faf9c62534d6f2,test
dataset/sdnet2018/Decks/Non-cracked/7006-130.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,911a1bc1faa648ccc063be28039d8d1ebecd42aa502ff8ce0587b0f85522f6f5,test
dataset/sdnet2018/Decks/Non-cracked/7006-131.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,5281e589a027fc482607b79bada2a2c90d6323cc689528535b20acdcfba586ca,test
dataset/sdnet2018/Decks/Non-cracked/7006-132.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,59e440f9eca86a6f1095d676fa85e8add9ee57786077f024a927d8c8faf70993,test
dataset/sdnet2018/Decks/Non-cracked/7006-135.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,d231413e0f4e0169390949508e5ce1b3f4347ab1b5cb1109712ec5b2944034e1,test
dataset/sdnet2018/Decks/Non-cracked/7006-136.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,8781de1500f111cde3f525f69df88dc4e997383f2a94b55d0bf378b9f90332db,test
dataset/sdnet2018/Decks/Non-cracked/7006-137.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,85df64762df0f295e4ed46e476a99edf61822e92d986620912926080b8a7fd36,test
dataset/sdnet2018/Decks/Non-cracked/7006-14.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,c19951b39ee371191aea21b01e03fcc4f28d01956c05da1b54c495949fcf9351,test
dataset/sdnet2018/Decks/Non-cracked/7006-141.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,01440efd6f7e10198fe6e4994be43bcbb9e50259ffdb7c73ede9ab07a4c8d710,test
dataset/sdnet2018/Decks/Non-cracked/7006-142.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,73c2ebcf7d2a99d296fb42af5384b9953791b1b64b7f712df0eb646445d39b29,test
dataset/sdnet2018/Decks/Non-cracked/7006-143.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,ca7864533e0f21d5cbb976e84aaf8c1156cc9888d2774a520c72e49c2d7688af,test
dataset/sdnet2018/Decks/Non-cracked/7006-144.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,4cce442117952387b4244619696ef2a98ee21cfa293b9a8bb21fcec8c95d36f2,test
dataset/sdnet2018/Decks/Non-cracked/7006-146.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,a8f914993b0e887fa5f51013294ab82097e4ec5afc8a9ae5e2b4771b59667627,test
dataset/sdnet2018/Decks/Non-cracked/7006-147.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,f7ea876a350a5d6f559f8df8b1e8cdc647e183922241f36f2bc2ec60ecf7c1ac,test
dataset/sdnet2018/Decks/Non-cracked/7006-148.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,a23d9a6bed7f66d5db9e6596f451182ebba2587cd22125cd47b1c5b2aa5e626c,test
dataset/sdnet2018/Decks/Non-cracked/7006-149.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,bde516deb46d944c12521cf21a8a9fda332abf2093f7241a7963e3d2d4433047,test
dataset/sdnet2018/Decks/Non-cracked/7006-15.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,e71a49f8ccde6797b8ed77dbcec3db70f3bb0d130fbd0275dece5b71e4e01fa1,test
dataset/sdnet2018/Decks/Non-cracked/7006-150.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,5b618ae054466d331d2a55767f1e01ad9fd3ec0548c81d847acdd0d345664ec8,test
dataset/sdnet2018/Decks/Non-cracked/7006-151.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,c11b050bc2de8131867186fdd2aa671fd8bdf41afaf0dc50cf711e7dcc69fa59,test
dataset/sdnet2018/Decks/Non-cracked/7006-157.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,4b90718d54a832bb5410306ffb7673ba6c7c00d9e9102fb02a4e9b2c89feaa60,test
dataset/sdnet2018/Decks/Non-cracked/7006-158.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,41f71f99fd8e548a4cf3df07862b6277b37d587c79eb49a65206eea0973c1eb6,test
dataset/sdnet2018/Decks/Non-cracked/7006-159.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,07b9552404c0da15d3c6fa493e474bac2c75bc37d192b066fdaf302994470a05,test
dataset/sdnet2018/Decks/Non-cracked/7006-16.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,c47af017d6028745df43588269d10b3951a6a6a253e2a2bba65c2e2a1c1346e2,test
dataset/sdnet2018/Decks/Non-cracked/7006-160.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,4b0baf99d5e06b7e7c725e39c1cf56ab70c98a02af12dbf58622bded911d243e,test
dataset/sdnet2018/Decks/Non-cracked/7006-161.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,dfd444603cc405dc1ef46db60a5e04a1914bec5b8eff99498eedb1e7972bc1f9,test
dataset/sdnet2018/Decks/Non-cracked/7006-162.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,d71e9951367b9f62e4c420fc9b78be06282d3bc9daa2c41595245a08d41d83e1,test
dataset/sdnet2018/Decks/Non-cracked/7006-163.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,b92712bae2504b02802402fe962b32a7daf35cc1cafd39ab41b2d557648e3c50,test
dataset/sdnet2018/Decks/Non-cracked/7006-164.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,6d75762461916a2350192a455a48e728f278b6c1a85c7ad6ed0aea7bbdfa79dc,test
dataset/sdnet2018/Decks/Non-cracked/7006-165.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,d30970a9648f0de23cd8c7ec02336bf892e56fd178f67d71b91e893cf0bac358,test
dataset/sdnet2018/Decks/Non-cracked/7006-166.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,34d537e8ef00560bf702eda6381dc7a916c0aaf36c60c9b4aee81fcaf905323a,test
dataset/sdnet2018/Decks/Non-cracked/7006-167.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,638a7e8172fa9fd130b03b19d154a5fe6a094224f13a99ab72f83486efd1973e,test
dataset/sdnet2018/Decks/Non-cracked/7006-168.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,410f4f2d08027e9b2de6503c676beefed01c460a1f1639ec36ed97c3ca4eff58,test
dataset/sdnet2018/Decks/Non-cracked/7006-169.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,faa9973ad8d68f1e7f33ff567ec503d3803143621a1e18e5b183f96c19332e17,test
dataset/sdnet2018/Decks/Non-cracked/7006-17.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,572232d45b2880a5399876c9720781311edc1251577594c138d2093e3de25ff2,test
dataset/sdnet2018/Decks/Non-cracked/7006-171.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,c35cc9f8208ede7d955f38af4dbb504e1c036d051bd61c08b3fe1c64ed2636ce,test
dataset/sdnet2018/Decks/Non-cracked/7006-172.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,606f1836f8b107999604ca6dfc0b633409df663c294833b063a2e7b49c95ea6d,test
dataset/sdnet2018/Decks/Non-cracked/7006-174.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,e67c9acfe1ab7da0cfdcfcdb0e682e093b8f5b4071f91479d5b4f263a72b2c58,test
dataset/sdnet2018/Decks/Non-cracked/7006-175.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,f53caec0af802d62cd66cc4ac7f3b424fb8b93f0d92b19dba9bf1fef2bbb232e,test
dataset/sdnet2018/Decks/Non-cracked/7006-176.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,643849725f86427ac130939ee7a92924b53b22bfb27b7e174f3dafa831f6afc1,test
dataset/sdnet2018/Decks/Non-cracked/7006-177.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,ec67bc7a012dad296c39f29ad1e99737a166e4ed024f5d2168656a962ac9586e,test
dataset/sdnet2018/Decks/Non-cracked/7006-178.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,283046ef9d0d7afba55264bc278999511ec4d5a6b0a40db13f1caf9f3f64752b,test
dataset/sdnet2018/Decks/Non-cracked/7006-179.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,e604fa37398c50b1306d88149c6acde4207e9156e14734eef70975e17c3a7c2a,test
dataset/sdnet2018/Decks/Non-cracked/7006-18.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,c645d3af5bf2a7d810abdcc95b1e6904066c04f484e051403e094de39d8ecda8,test
dataset/sdnet2018/Decks/Non-cracked/7006-180.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,c55da9d678b3d99e42b2ba00ad6e6fa758cd4152d69cda5bbdff9cec4df4a759,test
dataset/sdnet2018/Decks/Non-cracked/7006-181.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,95cd5256f057fcf3324d15e4ff1b9fa09e82d699fb3fcaefab87f102a01a4943,test
dataset/sdnet2018/Decks/Non-cracked/7006-182.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,ab24f1b72519fba99a76759080ba72a2a5f78e030cf5f3256e4b3b6590ab112b,test
dataset/sdnet2018/Decks/Non-cracked/7006-183.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,3c91f7a59f779b0bd174cbbf17a428c94efdb498d2a4a3038ac4a8a9e23731dc,test
dataset/sdnet2018/Decks/Non-cracked/7006-184.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,2946dc22f020842db68163698e190294920fe234e48880aa3dfb7c7d9a5b7d16,test
dataset/sdnet2018/Decks/Non-cracked/7006-185.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,55cebc8c797f4a1baaa8d1b29e461e132a3e8db7efd1ac05acfbd592ebc1da58,test
dataset/sdnet2018/Decks/Non-cracked/7006-186.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,1a7f74652d076329b31eb4bf3ceee05230f3bb94079f1071eba6b598b843e21c,test
dataset/sdnet2018/Decks/Non-cracked/7006-187.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,e92bc4ff3b7a363d52a4133bef9265d9620fac74f42aa7c16ce64e1e5148d3f0,test
dataset/sdnet2018/Decks/Non-cracked/7006-189.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,d3ce6cf406260707b6463383ce87cf73d471669a97e4f47b7e87d6f502cb9551,test
dataset/sdnet2018/Decks/Non-cracked/7006-19.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,0a002d1a1e8e9d6a06d03f13a994cf31aabf699ffd7042d266e3227e32efda14,test
dataset/sdnet2018/Decks/Non-cracked/7006-190.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,37cc61a481fec16ded6d3ca7fd01e786d6071e38211386a896f8136bc52fa2fc,test
dataset/sdnet2018/Decks/Non-cracked/7006-191.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,a52f71e26ffef2899f58477bcd7aa0071f662f4ac62b4e23eace23dc4ed25972,test
dataset/sdnet2018/Decks/Non-cracked/7006-193.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,7bd46377de01465c0d43951dd913dfa825d02598fb0ca52e2711085984a84b0a,test
dataset/sdnet2018/Decks/Non-cracked/7006-194.jpg,0,non_cracked,sdnet2018,Decks,Decks:7006,sdnet_component_0005,a386b6e39b6945d6778b124968d6aa022d2bfc3c07a5ac293ec8a8240643b882,test
